4호선|4호선|104|성신여대입구|12701713|3759297|127.0171260607647|37.59296812939267|subway|metro|10410|
1호선|1호선|101|세류|12701381|3724381|127.01380503934058|37.2438139515605|subway|metro|10173|
1호선|1호선|101|세마|12704309|3718727|127.04309465910467|37.187267185247116|subway|metro|10175|
1호선|1호선|101|소사|12679539|3748256|126.79538843015|37.482562338775|subway|metro|10138|
서해선|서해선|1601|소새울|12679728|3746851|126.797283854897|37.4685095548124|subway|metro|160102|
1호선|1호선|101|소요산|12706106|3794873|127.06106390683883|37.948734555897566|subway|metro|10195|
우이신설경전철|우이신설경전철|1501|솔밭공원|12701327|3765598|127.013268181236|37.6559782562487|subway|metro|150112|
우이신설경전철|우이신설경전철|1501|솔샘|12701355|3762026|127.01355180603669|37.620259575206596|subway|metro|150106|
1호선|1호선|101|송내|12675353|3748740|126.75352683930|37.487400036944|subway|metro|10141|
의정부경전철|의정부경전철|202|송산|12708717|3773735|127.08717473115573|37.73734544712405|subway|metro|20214|
5호선|5호선|105|송정|12681179|3756116|126.81179198547|37.56115795109|subway|metro|10504|
8호선|8호선|108|송파|12711186|3749972|127.11186474489|37.499722704575|subway|metro|10807|
9호선|9호선|109|송파나루|12711266|3751102|127.11266171422027|37.51101671275264|subway|metro|10934|
수인분당선|수인분당선|201|수내|12711436|3737849|127.1143585|37.37849091|subway|metro|20104|
7호선|7호선|107|수락산|12705523|3767792|127.05523432637|37.677915544497|subway|metro|10703|
4호선|4호선|104|수리산|12692525|3734976|126.92525486449|37.349764443868|subway|metro|10437|
경의선|경의선|1001|수색|12689510|3758077|126.89509963231|37.580765387939|subway|metro|100116|
3호선|3호선|103|수서|12710155|3748736|127.101553|37.48736257|subway|metro|10340|
1호선|1호선|101|수원|12699971|3726599|126.99971108686|37.265989429861|subway|metro|10172|
4호선|4호선|104|수유|12702544|3763797|127.02544325683|37.637965288669|subway|metro|10406|
신분당선|신분당선|1101|수지구청|12709464|3732250|127.09463600617734|37.32250071164079|subway|metro|110108|
8호선|8호선|108|수진|12714065|3743733|127.14064753793|37.437325370357|subway|metro|10816|
4호선|4호선|104|숙대입구|12697199|3754468|126.97199426024|37.544677877659|subway|metro|10419|
7호선|7호선|107|숭실대입구|12695347|3749618|126.95347222687|37.496180403545|subway|metro|10730|
인천2호선|인천2호선|302|시민공원|12668163|3745855|126.68162548280025|37.45855158386621|subway|metro|30218|
1호선|1호선|101|시청|12697675|3756472|126.97675131229983|37.56471663913635|subway|metro|10123|
서해선|서해선|1601|시흥대야|12679299|3745010|126.792993796201|37.4500998726813|subway|metro|160103|
5호선|5호선|105|신금호|12702055|3755441|127.02055151296|37.554409379302|subway|metro|10529|
1호선|1호선|101|신길|12691684|3751690|126.91684484188191|37.51689949662292|subway|metro|10129|
4호선|4호선|104|신길온천|12676687|3733760|126.76686804648453|37.337599377544954|subway|metro|10446|
6호선|6호선|106|신내|12710340|3761264|127.10339501756304|37.61264135095991|subway|metro|10648|
9호선|9호선|109|신논현|12702499|3750452|127.02498865774615|37.504519293372596|subway|metro|10917|
2호선|2호선|102|신답|12704686|3756962|127.04685981518337|37.56961892942008|subway|metro|10202|
2호선|2호선|102|신당|12701810|3756583|127.01810234058|37.565829118376|subway|metro|10246|
2호선|2호선|102|신대방|12691359|3748741|126.91359424907749|37.4874128837409|subway|metro|10224|
7호선|7호선|107|신대방삼거리|12692805|3749969|126.92805191941|37.4996879723|subway|metro|10733|
1호선|1호선|101|신도림|12689105|3750844|126.89104568899255|37.50844286808823|subway|metro|10131|
2호선|2호선|102|신림|12692959|3748420|126.9295937354|37.484200845282|subway|metro|10223|
9호선|9호선|109|신목동|12688269|3754440|126.88268991200|37.544402980796|subway|metro|10918|
9호선|9호선|109|신반포|12699594|3750317|126.99594027932|37.503166229245|subway|metro|10919|
9호선|9호선|109|신방화|12681690|3756742|126.8169001387126|37.56742183698727|subway|metro|10920|
3호선|3호선|103|신사|12702009|3751619|127.02008999671|37.516187758799|subway|metro|10328|
1호선|1호선|101|신설동|12702491|3757529|127.0249104030061|37.575287228709094|subway|metro|10118|
4호선|4호선|104|신용산|12696770|3752921|126.96770032609037|37.52921290050431|subway|metro|10421|
경의선|경의선|1001|신원|12737206|3752571|127.37205963230|37.525705387938|subway|metro|100148|
1호선|1호선|101|신이문|12706725|3760191|127.06724835855358|37.601914174656606|subway|metro|10113|
5호선|5호선|105|신정|12685623|3752501|126.85622937309|37.52501080864|subway|metro|10510|
2호선|2호선|102|신정네거리|12685290|3752000|126.85289857689|37.519996878313|subway|metro|10230|
서해선|서해선|1601|신천|12678679|3743925|126.78678508124932|37.43924604520613|subway|metro|160104|
2호선|2호선|102|신촌|12694230|3755977|126.94229963231|37.559765387939|subway|metro|10237|
7호선|7호선|107|신풍|12690986|3750009|126.90985983124|37.500089188634|subway|metro|10735|
8호선|8호선|108|신흥|12714739|3744089|127.14738844435|37.440887058301|subway|metro|10815|
4호선|4호선|104|쌍문|12703450|3764853|127.03450017524|37.648531587865|subway|metro|10405|
인천2호선|인천2호선|302|아시아드경기장|12667733|3755166|126.67732558093605|37.55165843808463|subway|metro|30219|
경의선|경의선|1001|아신|12744299|3751384|127.4429947116374|37.513839901091764|subway|metro|100149|
5호선|5호선|105|아차산|12708960|3755204|127.08960149519|37.552036331894|subway|metro|10536|
2호선|2호선|102|아현|12695613|3755722|126.95612945833|37.557219769997|subway|metro|10239|
3호선|3호선|103|안국|12698548|3757666|126.98547871973|37.576663791481|subway|metro|10319|
4호선|4호선|104|안산|12678844|3732725|126.78844145419|37.327251034796|subway|metro|10445|
6호선|6호선|106|안암|12702922|3758623|127.02922031578|37.586230452425|subway|metro|10609|
1호선|1호선|101|안양|12692279|3740146|126.92279469614044|37.401460227586036|subway|metro|10165|
8호선|8호선|108|암사|12712742|3754998|127.1274183258|37.549975290573|subway|metro|10801|
3호선|3호선|103|압구정|12702837|3752669|127.02836968023|37.526686390602|subway|metro|10327|
수인분당선|수인분당선|201|압구정로데오|12704058|3752759|127.040583|37.52758967|subway|metro|20138|
5호선|5호선|105|애오개|12695663|3755353|126.95662995548|37.553529496307|subway|metro|10521|
경의선|경의선|1001|야당|12676138|3771235|126.7613822497096|37.71234598486823|subway|metro|100125|
수인분당선|수인분당선|201|야목|12688377|3726142|126.883773399214|37.2614226743824|subway|metro|20166|
수인분당선|수인분당선|201|야탑|12712850|3741126|127.1284989|37.41125506|subway|metro|20106|
3호선|3호선|103|약수|12701047|3755445|127.01046819419|37.554451901271|subway|metro|10324|
경의선|경의선|1001|양수|12732877|3754590|127.32877370015|37.545903878237|subway|metro|100135|
경의선|경의선|1001|양원|12710761|3760621|127.10760610450622|37.60621353488875|subway|metro|100138|
3호선|3호선|103|양재|12703458|3748381|127.03457675612081|37.48381173570628|subway|metro|10333|
신분당선|신분당선|1101|양재시민의숲|12703870|3746997|127.03869963230997|37.46996538793895|subway|metro|110103|
경의선|경의선|1001|양정|12719450|3760408|127.19450302261524|37.60407621429235|subway|metro|100141|
1호선|1호선|101|양주|12704467|3777411|127.04466596661548|37.77411064946749|subway|metro|10188|
2호선|2호선|102|양천구청|12686561|3751205|126.86560747636|37.512051475546|subway|metro|10229|
9호선|9호선|109|양천향교|12684144|3756821|126.84144117203951|37.56821418305685|subway|metro|10921|
5호선|5호선|105|양평|12688620|3752558|126.88620315975|37.525584569137|subway|metro|10513|
의정부경전철|의정부경전철|202|어룡|12708519|3774275|127.08518988619291|37.74275271303505|subway|metro|20213|
7호선|7호선|107|어린이대공원|12707456|3754780|127.07456372041837|37.54780393505467|subway|metro|10718|
수인분당선|수인분당선|201|어천|12690880|3725009|126.90880001435008|37.25008784954119|subway|metro|20167|
9호선|9호선|109|언주|12703394|3750735|127.03393586732258|37.50735072313191|subway|metro|10926|
5호선|5호선|105|여의나루|12693287|3752707|126.93286648759|37.527072044187|subway|metro|10518|
5호선|5호선|105|여의도|12692423|3752165|126.92422913432|37.521651661352|subway|metro|10517|
1호선|1호선|101|역곡|12681195|3748516|126.81194522834438|37.485159429100534|subway|metro|10137|
2호선|2호선|102|역삼|12703639|3750054|127.03639436013|37.500544962027|subway|metro|10214|
6호선|6호선|106|역촌|12692277|3760626|126.92277321128829|37.606259848850414|subway|metro|10634|
3호선|3호선|103|연신내|12692082|3761881|126.92081581316|37.618812918317|subway|metro|10312|
9호선|9호선|109|염창|12687489|3754700|126.87488991200|37.547002980797|subway|metro|10923|
1호선|1호선|101|영등포|12690765|3751562|126.90764559991|37.515620999974|subway|metro|10130|
2호선|2호선|102|영등포구청|12689583|3752525|126.89583333918|37.525248472289|subway|metro|10233|
5호선|5호선|105|영등포시장|12690476|3752275|126.90475963714|37.522745307986|subway|metro|10515|
공항철도|공항철도|901|영종|12652482|3751210|126.52482390673341|37.51210316311625|subway|metro|90112|
인천1호선|인천1호선|301|예술회관|12670107|3744897|126.7010706858|37.448969688845|subway|metro|30108|
3호선|3호선|103|오금|12712774|3750196|127.12773792658|37.501961048268|subway|metro|10347|
4호선|4호선|104|오남|12719110|3770516|127.191104897113|37.7051635201214|subway|metro|10459|
1호선|1호선|101|오류동|12684507|3749444|126.84506804795|37.494443570458|subway|metro|10135|
수인분당선|수인분당선|201|오리|12710867|3733958|127.108673|37.33958289|subway|metro|20101|
5호선|5호선|105|오목교|12687506|3752437|126.87505820870|37.524366139903|subway|metro|10512|
경의선|경의선|1001|오빈|12747361|3750600|127.47360776498189|37.506000704341254|subway|metro|100152|
4호선|4호선|104|오이도|12673863|3736205|126.73862694929878|37.362052786142705|subway|metro|10448|
3호선|3호선|103|옥수|12701796|3754129|127.01796078619|37.541287699399|subway|metro|10342|
1호선|1호선|101|온수|12682346|3749213|126.82345884049039|37.49213071360456|subway|metro|10136|
5호선|5호선|105|올림픽공원|12713088|3751620|127.13088032281|37.516200788525|subway|metro|10546|
인천2호선|인천2호선|302|완정|12667328|3759300|126.6732803768959|37.59299830840817|subway|metro|30220|
인천2호선|인천2호선|302|왕길|12664252|3759513|126.64252266032417|37.595130094116115|subway|metro|30221|
2호선|2호선|102|왕십리|12703731|3756173|127.03730762357|37.561725157385|subway|metro|10254|
1호선|1호선|101|외대앞|12706329|3759593|127.06329142884|37.595925096598|subway|metro|10114|
2호선|2호선|102|용답|12705087|3756183|127.05087098496|37.56183231925|subway|metro|10203|
2호선|2호선|102|용두|12703791|3757389|127.03790976597|37.573891965833|subway|metro|10251|
7호선|7호선|107|용마산|12708656|3757365|127.08655862933|37.573654903947|subway|metro|10715|
경의선|경의선|1001|용문|12759457|3748210|127.59457370014|37.482103878234|subway|metro|100153|
1호선|1호선|101|용산|12696454|3752959|126.96454088919363|37.52958928857649|subway|metro|10126|
5호선|5호선|105|우장산|12683635|3754886|126.83635310557|37.548860354812|subway|metro|10507|
경의선|경의선|1001|운길산|12731046|3755433|127.31046063502129|37.554334476859005|subway|metro|100147|
공항철도|공항철도|901|운서|12649358|3749273|126.4935845795258|37.49273370282547|subway|metro|90105|
김포도시철도|김포도시철도|1701|운양|12668384|3765378|126.683844450975|37.6537750040601|subway|metro|170105|
경의선|경의선|1001|운정|12676710|3772537|126.76709851541591|37.7253719373155|subway|metro|100106|
3호선|3호선|103|원당|12684309|3765308|126.84308981115|37.653076654694|subway|metro|10308|
경의선|경의선|1001|원덕|12754650|3746854|127.5464989953203|37.46854121930699|subway|metro|100151|
3호선|3호선|103|원흥|12687300|3765068|126.87300486538342|37.650675937849066|subway|metro|10348|
1호선|1호선|101|월계|12705874|3763313|127.05873716600053|37.63313006876187|subway|metro|10110|
6호선|6호선|106|월곡|12704142|3760208|127.04142214113|37.602075297135|subway|metro|10607|
6호선|6호선|106|월드컵경기장|12689906|3756938|126.89906120935|37.569382691769|subway|metro|10629|
경의선|경의선|1001|월롱|12679233|3779594|126.79232549139155|37.795944342084624|subway|metro|100103|
2호선|2호선|102|을지로3가|12699148|3756635|126.99148004250|37.566348255724|subway|metro|10243|
2호선|2호선|102|을지로4가|12699790|3756683|126.99790163833|37.566827968481|subway|metro|10244|
2호선|2호선|102|을지로입구|12698250|3756598|126.98250452464|37.565977465234|subway|metro|10242|
경의선|경의선|1001|응봉|12703450|3755001|127.0344955637781|37.55001299136216|subway|metro|100132|
1호선|1호선|101|의왕|12694814|3732020|126.94813922478|37.320199101122|subway|metro|10169|
1호선|1호선|101|의정부|12704595|3773776|127.04594737660848|37.73775726970742|subway|metro|10102|
의정부경전철|의정부경전철|202|의정부시청|12703485|3773923|127.03484695355695|37.739228528058014|subway|metro|20205|
의정부경전철|의정부경전철|202|의정부중앙|12704962|3774367|127.04962144047673|37.743669516882846|subway|metro|20207|
2호선|2호선|102|이대|12694580|3755672|126.94580103106|37.556721275922|subway|metro|10238|
수인분당선|수인분당선|201|이매|12712818|3739596|127.1281791|37.39595802|subway|metro|20113|
4호선|4호선|104|이촌|12697414|3752214|126.97413816759|37.522140939599|subway|metro|10454|
6호선|6호선|106|이태원|12699404|3753450|126.99403804017|37.534498611118|subway|metro|10618|
4호선|4호선|104|인덕원|12697663|3740160|126.97662670186|37.401598812678|subway|metro|10432|
1호선|1호선|101|인천|12661669|3747605|126.61669139033964|37.476045553213204|subway|metro|10152|
인천2호선|인천2호선|302|인천가좌|12667539|3748990|126.67538649322861|37.489898639428326|subway|metro|30223|
인천1호선|인천1호선|301|인천시청|12670215|3745766|126.70215063677|37.457656060577|subway|metro|30109|
경의선|경의선|1001|일산|12676989|3768171|126.76989491395999|37.68170838757439|subway|metro|100108|
3호선|3호선|103|일원|12708431|3748382|127.08431432203|37.483822416079|subway|metro|10339|
인천1호선|인천1호선|301|임학|12673837|3754508|126.73836766592|37.545084264515|subway|metro|30120|
인천1호선|인천1호선|301|작전|12672253|3753027|126.72252558668|37.530273889506|subway|metro|30117|
2호선|2호선|102|잠실|12710219|3751377|127.1021881579932|37.51376934417805|subway|metro|10209|
2호선|2호선|102|잠실나루|12710370|3752055|127.10369766364825|37.52054807705644|subway|metro|10208|
2호선|2호선|102|잠실새내|12708601|3751141|127.08600678789|37.511411434804|subway|metro|10210|
3호선|3호선|103|잠원|12701124|3751283|127.01124417397|37.512829815723|subway|metro|10329|
김포도시철도|김포도시철도|1701|장기|12666908|3764407|126.66907862282|37.6440651946922|subway|metro|170104|
7호선|7호선|107|장승배기|12693886|3750482|126.93886227563|37.504821083322|subway|metro|10732|
7호선|7호선|107|장암|12705278|3769985|127.05277854554647|37.69984711571585|subway|metro|10701|
8호선|8호선|108|장지|12712605|3747840|127.126052941597|37.47839756296471|subway|metro|10810|
5호선|5호선|105|장한평|12706428|3756153|127.06428260466|37.561530566502|subway|metro|10534|
우이신설경전철|우이신설경전철|1501|정릉|12701354|3760261|127.013539545056|37.602614606648|subway|metro|150104|
3호선|3호선|103|정발산|12677330|3765950|126.77330376577|37.659504686939|subway|metro|10303|
4호선|4호선|104|정부과천청사|12698983|3742665|126.98983178988|37.426647231402|subway|metro|10431|
4호선|4호선|104|정왕|12674300|3735159|126.74299578107|37.351593050896|subway|metro|10447|
수인분당선|수인분당선|201|정자|12710778|3736675|127.10777824159766|37.36674916353695|subway|metro|20103|
1호선|1호선|101|제기동|12703450|3757812|127.03449661122|37.578120268483|subway|metro|10117|
1호선|1호선|101|제물포|12665704|3746661|126.6570435377322|37.46660651210037|subway|metro|10149|
1호선|1호선|101|종각|12698295|3757020|126.98294831974|37.570203488132|subway|metro|10122|
1호선|1호선|101|종로3가|12699141|3757139|126.99141153044|37.571393662264|subway|metro|10121|
1호선|1호선|101|종로5가|12700180|3757101|127.00179895088|37.571006849805|subway|metro|10120|
2호선|2호선|102|종합운동장|12707354|3751106|127.07354204024|37.511060953976|subway|metro|10211|
1호선|1호선|101|주안|12668053|3746481|126.68052649905297|37.4648140045302|subway|metro|10147|
인천2호선|인천2호선|302|주안국가산단|12668141|3747416|126.68141233580947|37.47415646128201|subway|metro|30227|
3호선|3호선|103|주엽|12676132|3767006|126.76132006255|37.670055919908|subway|metro|10302|
수인분당선|수인분당선|201|죽전|12710725|3732417|127.1072478|37.32416587|subway|metro|20116|
7호선|7호선|107|중계|12706408|3764522|127.06408309756|37.645216913354|subway|metro|10706|
7호선|7호선|107|중곡|12708415|3756568|127.08415036585|37.56568110777|subway|metro|10716|
1호선|1호선|101|중동|12676458|3748657|126.76458475167|37.486568310032|subway|metro|10140|
경의선|경의선|1001|중랑|12707621|3759486|127.0762072356356|37.59486298132294|subway|metro|100136|
4호선|4호선|104|중앙|12683870|3731583|126.83869705459|37.315829390138|subway|metro|10442|
9호선|9호선|109|중앙보훈병원|12714841|3752840|127.14841167813621|37.52840258997037|subway|metro|10938|
7호선|7호선|107|중화|12707925|3760252|127.0792530182|37.602516448104|subway|metro|10711|
9호선|9호선|109|증미|12686067|3755768|126.86066956929704|37.55768102359827|subway|metro|10924|
6호선|6호선|106|증산|12690941|3758376|126.90941148253641|37.58375597489984|subway|metro|10631|
3호선|3호선|103|지축|12691374|3764794|126.91374069746|37.647938336263|subway|metro|10310|
경의선|경의선|1001|지평|12762969|3747639|127.629687|37.476391|subway|metro|100155|
1호선|1호선|101|지행|12705591|3789223|127.05590501394|37.892227801171|subway|metro|10191|
4호선|4호선|104|진접|12720325|3771991|127.203247263047|37.7199083469452|subway|metro|10460|
1호선|1호선|101|창동|12704769|3765312|127.04768858323|37.65312231846|subway|metro|10108|
6호선|6호선|106|창신|12701511|3757935|127.01510781061171|37.57934561699837|subway|metro|10611|
경춘선|경춘선|1201|천마산|12728567|3765897|127.28566575129608|37.658966737008654|subway|metro|120121|
7호선|7호선|107|천왕|12683862|3748661|126.83862452296627|37.48661458953889|subway|metro|10741|
5호선|5호선|105|천호|12712362|3753842|127.12362338548|37.538423554674|subway|metro|10538|
7호선|7호선|107|철산|12686801|3747612|126.86800623595|37.476117392976|subway|metro|10739|
신분당선|신분당선|1101|청계산입구|12705430|3744837|127.05429963230992|37.44836538793892|subway|metro|110104|
5호선|5호선|105|청구|12701377|3756021|127.01376975629|37.560212569402|subway|metro|10528|
7호선|7호선|107|청담|12705375|3751960|127.05375140864999|37.51959589595644|subway|metro|10721|
공항철도|공항철도|901|청라국제도시|12662348|3755622|126.62348038968603|37.556215710809404|subway|metro|90111|
1호선|1호선|101|청량리|12704675|3758037|127.04675192489117|37.58036783750013|subway|metro|10116|
경춘선|경춘선|1201|청평|12742633|3773538|127.42632884151566|37.73538366987209|subway|metro|120115|
4호선|4호선|104|초지|12680595|3732021|126.80594882269|37.320211237993|subway|metro|10457|
4호선|4호선|104|총신대입구(이수)|12698195|3748678|126.98194503845|37.486782471398|subway|metro|10424|
경춘선|경춘선|1201|춘천|12771691|3788487|127.71691160772|37.884873670715|subway|metro|120116|
3호선|3호선|103|충무로|12699436|3756120|126.99435556164|37.561202089268|subway|metro|10322|
2호선|2호선|102|충정로|12696345|3756023|126.96345028451|37.560228465008|subway|metro|10240|
경의선|경의선|1001|탄현|12676117|3769380|126.76117239491319|37.69380466077285|subway|metro|100107|
의정부경전철|의정부경전철|202|탑석|12708887|3773356|127.08887195111299|37.733560106556816|subway|metro|20215|
6호선|6호선|106|태릉입구|12707469|3761817|127.07469374497|37.618165328946|subway|metro|10603|
수인분당선|수인분당선|201|태평|12712770|3743977|127.1276988|37.43977447|subway|metro|20108|
경춘선|경춘선|1201|퇴계원|12714424|3764824|127.14424020713433|37.648243732291455|subway|metro|120117|
경의선|경의선|1001|파주|12679270|3781517|126.79269963228|37.815165387939|subway|metro|100102|
경강선|경강선|203|판교|12711130|3739497|127.11129963230984|37.39496538793892|subway|metro|20301|
경의선|경의선|1001|팔당|12724337|3754710|127.24337370017|37.547103878237|subway|metro|100144|
경춘선|경춘선|1201|평내호평|12724431|3765307|127.24431160780|37.653073670718|subway|metro|120118|
4호선|4호선|104|평촌|12696385|3739424|126.96384727211|37.394244651442|subway|metro|10433|
김포도시철도|김포도시철도|1701|풍무|12673245|3761243|126.7324492375288|37.61242840262763|subway|metro|170108|
경의선|경의선|1001|풍산|12678618|3767209|126.78617901580823|37.67208956666106|subway|metro|100109|
7호선|7호선|107|하계|12706781|3763643|127.06781491061|37.636426867036|subway|metro|10707|
5호선|5호선|105|하남검단산|12722322|3753980|127.223219337317|37.5398032640088|subway|metro|10564|
5호선|5호선|105|하남시청|12720630|3754198|127.206298162203|37.5419775122576|subway|metro|10563|
5호선|5호선|105|하남풍산|12720401|3755229|127.204006631381|37.5522898049699|subway|metro|10561|
7호선|7호선|107|학동|12703174|3751429|127.03173619749|37.514286209236|subway|metro|10723|
3호선|3호선|103|학여울|12707137|3749655|127.07136757518246|37.49655350615189|subway|metro|10337|
6호선|6호선|106|한강진|12700148|3753974|127.00148257683|37.539744452792|subway|metro|10617|
경의선|경의선|1001|한남|12700858|3752914|127.00857575538|37.529143313636|subway|metro|100130|
4호선|4호선|104|한대앞|12685347|3730966|126.85347484592|37.309663156774|subway|metro|10441|
4호선|4호선|104|한성대입구|12700600|3758838|127.00599941505|37.588384926461|subway|metro|10411|
9호선|9호선|109|한성백제|12711645|3751654|127.116449169971|37.5165379932802|subway|metro|10935|
2호선|2호선|102|한양대|12704349|3755522|127.0434916604|37.555221793886|subway|metro|10249|
수인분당선|수인분당선|201|한티|12705259|3749619|127.0525852|37.49618727|subway|metro|20112|
2호선|2호선|102|합정|12691412|3754960|126.91412387745|37.549598878035|subway|metro|10235|
5호선|5호선|105|행당|12702969|3755754|127.02969307963|37.557543115082|subway|metro|10530|
경의선|경의선|1001|행신|12683410|3761217|126.83409963231|37.612165387939|subway|metro|100114|
4호선|4호선|104|혜화|12700169|3758229|127.00168567169|37.582288919409|subway|metro|10412|
2호선|2호선|102|홍대입구|12692579|3755717|126.92579052897058|37.557166652670176|subway|metro|10236|
3호선|3호선|103|홍제|12694416|3758852|126.94416495107|37.588523550136|subway|metro|10315|
우이신설경전철|우이신설경전철|1501|화계|12701751|3763409|127.017510491529|37.6340873974011|subway|metro|150109|
5호선|5호선|105|화곡|12684030|3754176|126.84029524305|37.541757073433|subway|metro|10508|
6호선|6호선|106|화랑대|12708443|3762013|127.08442643745|37.620130605590|subway|metro|10602|
1호선|1호선|101|화서|12698961|3728384|126.98961496429|37.283836134251|subway|metro|10171|
경의선|경의선|1001|화전|12686793|3760290|126.86792638717687|37.602903456576406|subway|metro|100115|
3호선|3호선|103|화정|12683262|3763446|126.83261972611|37.634455474963|subway|metro|10307|
1호선|1호선|101|회기|12705805|3758961|127.05804766232349|37.58961489531063|subway|metro|10115|
1호선|1호선|101|회룡|12704732|3772458|127.04732308220969|37.72457777707266|subway|metro|10103|
4호선|4호선|104|회현|12697813|3755852|126.97813026305|37.558516624216|subway|metro|10417|
의정부경전철|의정부경전철|202|효자|12707719|3775397|127.07718573535752|37.75397077160269|subway|metro|20211|
6호선|6호선|106|효창공원앞|12696253|3753872|126.96252960302287|37.538718058709755|subway|metro|10621|
9호선|9호선|109|흑석|12696337|3750893|126.96337297693962|37.50893230907663|subway|metro|10925|
의정부경전철|의정부경전철|202|흥선|12703709|3774327|127.03708965959933|37.743273195202576|subway|metro|20206|
